date,region,marketing_channel,campaign,campaign_type,customer_eligibility,discount_rate,marketing_spend,stockout_rate,delivery_delay_rate,payment_failure_rate,source_system,refresh_cadence
2017-07-10,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,39.49,0.0502,0.0453,0.0185,Simulated_Business_Context,Daily
2017-07-10,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,201.52,0.0362,0.0744,0.0285,Simulated_Business_Context,Daily
2017-07-10,Minas Gerais,Social,No Promotion,None,All Customers,0.0,117.88,0.0557,0.0945,0.0182,Simulated_Business_Context,Daily
2017-07-10,Minas Gerais,Email,No Promotion,None,All Customers,0.0,87.22,0.0341,0.0929,0.0281,Simulated_Business_Context,Daily
2017-07-10,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,83.68,0.0295,0.0896,0.0438,Simulated_Business_Context,Daily
2017-07-10,Parana,Organic,No Promotion,None,All Customers,0.0,36.25,0.0367,0.0564,0.0257,Simulated_Business_Context,Daily
2017-07-10,Parana,Paid Search,No Promotion,None,All Customers,0.0,198.16,0.0476,0.0837,0.0175,Simulated_Business_Context,Daily
2017-07-10,Parana,Social,No Promotion,None,All Customers,0.0,125.31,0.0372,0.1038,0.0158,Simulated_Business_Context,Daily
2017-07-10,Parana,Email,No Promotion,None,All Customers,0.0,69.65,0.0443,0.0694,0.0149,Simulated_Business_Context,Daily
2017-07-10,Parana,Affiliate,No Promotion,None,All Customers,0.0,76.14,0.0497,0.1081,0.0216,Simulated_Business_Context,Daily
2017-07-10,Bahia,Organic,No Promotion,None,All Customers,0.0,39.5,0.0298,0.0683,0.0286,Simulated_Business_Context,Daily
2017-07-10,Bahia,Paid Search,No Promotion,None,All Customers,0.0,189.4,0.026,0.1076,0.0261,Simulated_Business_Context,Daily
2017-07-10,Bahia,Social,No Promotion,None,All Customers,0.0,113.08,0.0143,0.02,0.0135,Simulated_Business_Context,Daily
2017-07-10,Bahia,Email,No Promotion,None,All Customers,0.0,71.43,0.0419,0.0214,0.0377,Simulated_Business_Context,Daily
2017-07-10,Bahia,Affiliate,No Promotion,None,All Customers,0.0,90.92,0.0513,0.0579,0.029,Simulated_Business_Context,Daily
2017-07-11,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,45.29,0.0448,0.0742,0.0288,Simulated_Business_Context,Daily
2017-07-11,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,195.17,0.0272,0.0861,0.0099,Simulated_Business_Context,Daily
2017-07-11,Sao Paulo,Social,No Promotion,None,All Customers,0.0,132.68,0.0585,0.0489,0.0243,Simulated_Business_Context,Daily
2017-07-11,Sao Paulo,Email,No Promotion,None,All Customers,0.0,66.4,0.0354,0.0841,0.0219,Simulated_Business_Context,Daily
2017-07-11,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,89.29,0.034,0.081,0.0155,Simulated_Business_Context,Daily
2017-07-11,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,39.27,0.0538,0.0695,0.0151,Simulated_Business_Context,Daily
2017-07-11,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,164.66,0.0264,0.0465,0.0261,Simulated_Business_Context,Daily
2017-07-11,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,94.92,0.0275,0.0838,0.0127,Simulated_Business_Context,Daily
2017-07-11,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,54.88,0.0431,0.0317,0.0172,Simulated_Business_Context,Daily
2017-07-11,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,115.83,0.0292,0.0907,0.0259,Simulated_Business_Context,Daily
2017-07-11,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,52.99,0.048,0.0567,0.0154,Simulated_Business_Context,Daily
2017-07-11,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,185.91,0.0478,0.0947,0.0256,Simulated_Business_Context,Daily
2017-07-11,Minas Gerais,Social,No Promotion,None,All Customers,0.0,106.98,0.0172,0.0839,0.0256,Simulated_Business_Context,Daily
2017-07-11,Minas Gerais,Email,No Promotion,None,All Customers,0.0,87.4,0.0285,0.1179,0.024,Simulated_Business_Context,Daily
2017-07-11,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,76.94,0.0141,0.0669,0.0126,Simulated_Business_Context,Daily
2017-07-11,Parana,Organic,No Promotion,None,All Customers,0.0,36.74,0.0251,0.0879,0.0271,Simulated_Business_Context,Daily
2017-07-11,Parana,Paid Search,No Promotion,None,All Customers,0.0,155.89,0.0083,0.1169,0.0227,Simulated_Business_Context,Daily
2017-07-11,Parana,Social,No Promotion,None,All Customers,0.0,122.14,0.0383,0.0851,0.0224,Simulated_Business_Context,Daily
2017-07-11,Parana,Email,No Promotion,None,All Customers,0.0,64.91,0.0211,0.099,0.017,Simulated_Business_Context,Daily
2017-07-11,Parana,Affiliate,No Promotion,None,All Customers,0.0,101.4,0.0428,0.1101,0.0377,Simulated_Business_Context,Daily
2017-07-11,Bahia,Organic,No Promotion,None,All Customers,0.0,46.58,0.0311,0.0415,0.0362,Simulated_Business_Context,Daily
2017-07-11,Bahia,Paid Search,No Promotion,None,All Customers,0.0,212.43,0.0269,0.103,0.0223,Simulated_Business_Context,Daily
2017-07-11,Bahia,Social,No Promotion,None,All Customers,0.0,145.88,0.0288,0.1295,0.0313,Simulated_Business_Context,Daily
2017-07-11,Bahia,Email,No Promotion,None,All Customers,0.0,77.09,0.0294,0.0901,0.0172,Simulated_Business_Context,Daily
2017-07-11,Bahia,Affiliate,No Promotion,None,All Customers,0.0,97.82,0.0458,0.1399,0.0289,Simulated_Business_Context,Daily
2017-07-12,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,40.56,0.0294,0.0935,0.022,Simulated_Business_Context,Daily
2017-07-12,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,171.89,0.0371,0.0712,0.0255,Simulated_Business_Context,Daily
2017-07-12,Sao Paulo,Social,No Promotion,None,All Customers,0.0,125.0,0.0304,0.1069,0.0264,Simulated_Business_Context,Daily
2017-07-12,Sao Paulo,Email,No Promotion,None,All Customers,0.0,66.65,0.0175,0.0906,0.0292,Simulated_Business_Context,Daily
2017-07-12,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,97.7,0.06,0.0228,0.0313,Simulated_Business_Context,Daily
2017-07-12,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,44.17,0.0415,0.0844,0.0294,Simulated_Business_Context,Daily
2017-07-12,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,156.37,0.0263,0.0875,0.0235,Simulated_Business_Context,Daily
2017-07-12,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,112.24,0.0436,0.0659,0.013,Simulated_Business_Context,Daily
2017-07-12,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,81.61,0.0254,0.1057,0.0262,Simulated_Business_Context,Daily
2017-07-12,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,93.85,0.027,0.1019,0.0477,Simulated_Business_Context,Daily
2017-07-12,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,42.81,0.0453,0.0973,0.0136,Simulated_Business_Context,Daily
2017-07-12,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,194.99,0.0387,0.0735,0.0179,Simulated_Business_Context,Daily
2017-07-12,Minas Gerais,Social,No Promotion,None,All Customers,0.0,102.38,0.0233,0.1333,0.0259,Simulated_Business_Context,Daily
2017-07-12,Minas Gerais,Email,No Promotion,None,All Customers,0.0,62.57,0.0288,0.073,0.0443,Simulated_Business_Context,Daily
2017-07-12,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,84.36,0.0336,0.0666,0.029,Simulated_Business_Context,Daily
2017-07-12,Parana,Organic,No Promotion,None,All Customers,0.0,37.16,0.0213,0.0751,0.0226,Simulated_Business_Context,Daily
2017-07-12,Parana,Paid Search,No Promotion,None,All Customers,0.0,155.5,0.0285,0.1096,0.0224,Simulated_Business_Context,Daily
2017-07-12,Parana,Social,No Promotion,None,All Customers,0.0,143.41,0.0295,0.0814,0.0143,Simulated_Business_Context,Daily
2017-07-12,Parana,Email,No Promotion,None,All Customers,0.0,52.41,0.0454,0.1158,0.0281,Simulated_Business_Context,Daily
2017-07-12,Parana,Affiliate,No Promotion,None,All Customers,0.0,91.69,0.0534,0.0584,0.0187,Simulated_Business_Context,Daily
2017-07-12,Bahia,Organic,No Promotion,None,All Customers,0.0,38.5,0.0515,0.1063,0.0323,Simulated_Business_Context,Daily
2017-07-12,Bahia,Paid Search,No Promotion,None,All Customers,0.0,199.21,0.0311,0.0886,0.024,Simulated_Business_Context,Daily
2017-07-12,Bahia,Social,No Promotion,None,All Customers,0.0,121.84,0.045,0.0948,0.005,Simulated_Business_Context,Daily
2017-07-12,Bahia,Email,No Promotion,None,All Customers,0.0,58.87,0.0337,0.0842,0.019,Simulated_Business_Context,Daily
2017-07-12,Bahia,Affiliate,No Promotion,None,All Customers,0.0,82.75,0.0406,0.0711,0.0296,Simulated_Business_Context,Daily
2017-07-13,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,38.98,0.052,0.105,0.0274,Simulated_Business_Context,Daily
2017-07-13,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,202.53,0.0452,0.0898,0.0269,Simulated_Business_Context,Daily
2017-07-13,Sao Paulo,Social,No Promotion,None,All Customers,0.0,108.76,0.0521,0.0487,0.0166,Simulated_Business_Context,Daily
2017-07-13,Sao Paulo,Email,No Promotion,None,All Customers,0.0,69.82,0.017,0.0784,0.0298,Simulated_Business_Context,Daily
2017-07-13,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,93.7,0.0286,0.1082,0.0261,Simulated_Business_Context,Daily
2017-07-13,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,37.85,0.0489,0.0769,0.0415,Simulated_Business_Context,Daily
2017-07-13,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,166.12,0.059,0.0556,0.0291,Simulated_Business_Context,Daily
2017-07-13,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,110.63,0.0484,0.068,0.0273,Simulated_Business_Context,Daily
2017-07-13,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,61.63,0.0462,0.0636,0.0385,Simulated_Business_Context,Daily
2017-07-13,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,89.92,0.0189,0.1038,0.0203,Simulated_Business_Context,Daily
2017-07-13,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,46.07,0.0311,0.0472,0.0244,Simulated_Business_Context,Daily
2017-07-13,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,157.11,0.047,0.0858,0.0339,Simulated_Business_Context,Daily
2017-07-13,Minas Gerais,Social,No Promotion,None,All Customers,0.0,116.45,0.0311,0.0899,0.024,Simulated_Business_Context,Daily
2017-07-13,Minas Gerais,Email,No Promotion,None,All Customers,0.0,72.04,0.0206,0.028,0.0315,Simulated_Business_Context,Daily
2017-07-13,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,90.07,0.0458,0.0691,0.0193,Simulated_Business_Context,Daily
2017-07-13,Parana,Organic,No Promotion,None,All Customers,0.0,35.17,0.0453,0.0742,0.0314,Simulated_Business_Context,Daily
2017-07-13,Parana,Paid Search,No Promotion,None,All Customers,0.0,184.48,0.0331,0.0782,0.0348,Simulated_Business_Context,Daily
2017-07-13,Parana,Social,No Promotion,None,All Customers,0.0,122.58,0.056,0.0463,0.026,Simulated_Business_Context,Daily
2017-07-13,Parana,Email,No Promotion,None,All Customers,0.0,70.11,0.0424,0.0597,0.0385,Simulated_Business_Context,Daily
2017-07-13,Parana,Affiliate,No Promotion,None,All Customers,0.0,120.06,0.022,0.0796,0.0225,Simulated_Business_Context,Daily
2017-07-13,Bahia,Organic,No Promotion,None,All Customers,0.0,44.57,0.0476,0.0812,0.0241,Simulated_Business_Context,Daily
2017-07-13,Bahia,Paid Search,No Promotion,None,All Customers,0.0,180.6,0.047,0.02,0.0301,Simulated_Business_Context,Daily
2017-07-13,Bahia,Social,No Promotion,None,All Customers,0.0,128.02,0.0193,0.102,0.043,Simulated_Business_Context,Daily
2017-07-13,Bahia,Email,No Promotion,None,All Customers,0.0,54.4,0.0482,0.1251,0.0184,Simulated_Business_Context,Daily
2017-07-13,Bahia,Affiliate,No Promotion,None,All Customers,0.0,89.16,0.0429,0.0738,0.014,Simulated_Business_Context,Daily
2017-07-14,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,38.93,0.0437,0.0763,0.0187,Simulated_Business_Context,Daily
2017-07-14,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,150.96,0.0348,0.0318,0.0239,Simulated_Business_Context,Daily
2017-07-14,Sao Paulo,Social,No Promotion,None,All Customers,0.0,114.11,0.0429,0.041,0.0331,Simulated_Business_Context,Daily
2017-07-14,Sao Paulo,Email,No Promotion,None,All Customers,0.0,72.34,0.0285,0.0874,0.0181,Simulated_Business_Context,Daily
2017-07-14,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,77.7,0.0262,0.0661,0.0282,Simulated_Business_Context,Daily
2017-07-14,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,40.81,0.0198,0.0862,0.0248,Simulated_Business_Context,Daily
2017-07-14,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,182.1,0.0389,0.0814,0.0299,Simulated_Business_Context,Daily
2017-07-14,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,120.0,0.0109,0.0363,0.0404,Simulated_Business_Context,Daily
2017-07-14,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,66.19,0.0464,0.0714,0.0245,Simulated_Business_Context,Daily
2017-07-14,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,72.16,0.0646,0.0863,0.0207,Simulated_Business_Context,Daily
2017-07-14,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,44.11,0.0587,0.0759,0.031,Simulated_Business_Context,Daily
2017-07-14,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,158.61,0.0294,0.0968,0.0202,Simulated_Business_Context,Daily
2017-07-14,Minas Gerais,Social,No Promotion,None,All Customers,0.0,125.92,0.049,0.076,0.0291,Simulated_Business_Context,Daily
2017-07-14,Minas Gerais,Email,No Promotion,None,All Customers,0.0,67.27,0.0427,0.0411,0.0203,Simulated_Business_Context,Daily
2017-07-14,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,104.53,0.025,0.0907,0.0345,Simulated_Business_Context,Daily
2017-07-14,Parana,Organic,No Promotion,None,All Customers,0.0,42.98,0.0309,0.0873,0.0286,Simulated_Business_Context,Daily
2017-07-14,Parana,Paid Search,No Promotion,None,All Customers,0.0,200.58,0.0245,0.1255,0.0324,Simulated_Business_Context,Daily
2017-07-14,Parana,Social,No Promotion,None,All Customers,0.0,118.0,0.0494,0.0934,0.0168,Simulated_Business_Context,Daily
2017-07-14,Parana,Email,No Promotion,None,All Customers,0.0,69.66,0.0152,0.0904,0.0236,Simulated_Business_Context,Daily
2017-07-14,Parana,Affiliate,No Promotion,None,All Customers,0.0,90.24,0.0494,0.0686,0.023,Simulated_Business_Context,Daily
2017-07-14,Bahia,Organic,No Promotion,None,All Customers,0.0,37.19,0.0129,0.0733,0.0051,Simulated_Business_Context,Daily
2017-07-14,Bahia,Paid Search,No Promotion,None,All Customers,0.0,180.88,0.0453,0.0912,0.0202,Simulated_Business_Context,Daily
2017-07-14,Bahia,Social,No Promotion,None,All Customers,0.0,146.58,0.0221,0.0799,0.0484,Simulated_Business_Context,Daily
2017-07-14,Bahia,Email,No Promotion,None,All Customers,0.0,63.26,0.0356,0.084,0.0172,Simulated_Business_Context,Daily
2017-07-14,Bahia,Affiliate,No Promotion,None,All Customers,0.0,106.95,0.0393,0.0669,0.0322,Simulated_Business_Context,Daily
2017-07-15,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,43.59,0.039,0.0825,0.0116,Simulated_Business_Context,Daily
2017-07-15,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,202.24,0.0213,0.0695,0.0327,Simulated_Business_Context,Daily
2017-07-15,Sao Paulo,Social,No Promotion,None,All Customers,0.0,102.75,0.0294,0.0698,0.0194,Simulated_Business_Context,Daily
2017-07-15,Sao Paulo,Email,No Promotion,None,All Customers,0.0,73.31,0.0274,0.0397,0.0305,Simulated_Business_Context,Daily
2017-07-15,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,90.58,0.0417,0.0561,0.0154,Simulated_Business_Context,Daily
2017-07-15,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,48.21,0.0358,0.0763,0.0227,Simulated_Business_Context,Daily
2017-07-15,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,216.79,0.0401,0.1293,0.0352,Simulated_Business_Context,Daily
2017-07-15,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,96.05,0.0221,0.0948,0.0215,Simulated_Business_Context,Daily
2017-07-15,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,66.52,0.053,0.0727,0.0166,Simulated_Business_Context,Daily
2017-07-15,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,108.69,0.0254,0.0627,0.0232,Simulated_Business_Context,Daily
2017-07-15,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.9,0.027,0.1215,0.0318,Simulated_Business_Context,Daily
2017-07-15,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,192.25,0.044,0.0803,0.0353,Simulated_Business_Context,Daily
2017-07-15,Minas Gerais,Social,No Promotion,None,All Customers,0.0,115.84,0.015,0.0874,0.0313,Simulated_Business_Context,Daily
2017-07-15,Minas Gerais,Email,No Promotion,None,All Customers,0.0,56.98,0.0365,0.0647,0.014,Simulated_Business_Context,Daily
2017-07-15,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,82.8,0.0166,0.0967,0.0051,Simulated_Business_Context,Daily
2017-07-15,Parana,Organic,No Promotion,None,All Customers,0.0,41.94,0.0258,0.0729,0.0101,Simulated_Business_Context,Daily
2017-07-15,Parana,Paid Search,No Promotion,None,All Customers,0.0,177.93,0.0197,0.1083,0.02,Simulated_Business_Context,Daily
2017-07-15,Parana,Social,No Promotion,None,All Customers,0.0,113.85,0.035,0.0861,0.0253,Simulated_Business_Context,Daily
2017-07-15,Parana,Email,No Promotion,None,All Customers,0.0,73.58,0.0391,0.0917,0.0189,Simulated_Business_Context,Daily
2017-07-15,Parana,Affiliate,No Promotion,None,All Customers,0.0,91.86,0.0493,0.0976,0.0325,Simulated_Business_Context,Daily
2017-07-15,Bahia,Organic,No Promotion,None,All Customers,0.0,44.53,0.0238,0.0598,0.0276,Simulated_Business_Context,Daily
2017-07-15,Bahia,Paid Search,No Promotion,None,All Customers,0.0,163.43,0.0684,0.1045,0.0156,Simulated_Business_Context,Daily
2017-07-15,Bahia,Social,No Promotion,None,All Customers,0.0,106.17,0.0623,0.0746,0.0254,Simulated_Business_Context,Daily
2017-07-15,Bahia,Email,No Promotion,None,All Customers,0.0,61.65,0.0538,0.0925,0.0188,Simulated_Business_Context,Daily
2017-07-15,Bahia,Affiliate,No Promotion,None,All Customers,0.0,95.91,0.0387,0.0811,0.0317,Simulated_Business_Context,Daily
2017-07-16,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,37.36,0.0318,0.0664,0.0237,Simulated_Business_Context,Daily
2017-07-16,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,193.62,0.0334,0.0804,0.0178,Simulated_Business_Context,Daily
2017-07-16,Sao Paulo,Social,No Promotion,None,All Customers,0.0,123.49,0.0306,0.059,0.0222,Simulated_Business_Context,Daily
2017-07-16,Sao Paulo,Email,No Promotion,None,All Customers,0.0,80.96,0.036,0.0906,0.0322,Simulated_Business_Context,Daily
2017-07-16,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,79.15,0.0384,0.0533,0.0228,Simulated_Business_Context,Daily
2017-07-16,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,44.12,0.0554,0.1297,0.0302,Simulated_Business_Context,Daily
2017-07-16,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,178.4,0.038,0.0892,0.0122,Simulated_Business_Context,Daily
2017-07-16,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,148.03,0.0244,0.087,0.0245,Simulated_Business_Context,Daily
2017-07-16,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,84.08,0.046,0.0871,0.0229,Simulated_Business_Context,Daily
2017-07-16,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,85.64,0.0346,0.0883,0.0253,Simulated_Business_Context,Daily
2017-07-16,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.68,0.0354,0.031,0.0126,Simulated_Business_Context,Daily
2017-07-16,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,148.83,0.0538,0.0887,0.0192,Simulated_Business_Context,Daily
2017-07-16,Minas Gerais,Social,No Promotion,None,All Customers,0.0,125.61,0.0444,0.0658,0.0301,Simulated_Business_Context,Daily
2017-07-16,Minas Gerais,Email,No Promotion,None,All Customers,0.0,69.0,0.0407,0.0808,0.0281,Simulated_Business_Context,Daily
2017-07-16,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,88.04,0.0274,0.0559,0.0059,Simulated_Business_Context,Daily
2017-07-16,Parana,Organic,No Promotion,None,All Customers,0.0,36.48,0.0532,0.0983,0.0268,Simulated_Business_Context,Daily
2017-07-16,Parana,Paid Search,No Promotion,None,All Customers,0.0,158.81,0.047,0.077,0.0376,Simulated_Business_Context,Daily
